# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:22:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 110710
# output
#   file = output_2.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.171351
# Diagonal elements of inverse mass matrix:
# 0.0680386, 0.126595, 0.0897504, 0.023853, 0.108287, 0.228541, 0.110284, 0.143506, 0.256485, 0.133517, 0.227386
-486.746,0.978391,0.171351,4,31,0,492.846,-1.34855,1.10952,2.24309,-1.59388,0.82898,3.32562,-0.708884,-0.367989,-1.17466,-0.417825,-1.38669
-488.572,0.886709,0.171351,4,31,0,493.596,-1.1731,0.748489,1.53518,-1.5795,0.95159,3.5971,-0.32381,-0.0675204,-0.910351,-0.215921,-1.68803
-489.474,0.799993,0.171351,5,31,0,493.266,-1.60372,1.57515,1.94982,-1.50054,1.23365,3.71945,-1.16247,-0.545421,-1.86191,-0.435264,-0.667005
-496.365,0.769517,0.171351,3,7,0,499.373,-1.55895,1.89432,1.77125,-1.5439,1.21694,3.71712,-1.03327,-0.354928,-1.80551,-0.190831,-0.525815
-489.834,0.993434,0.171351,4,15,0,501.494,-1.38496,1.41048,2.19517,-1.46442,1.26089,3.57874,-1.21351,-0.707902,-2.0103,-0.462184,-0.0669113
-487.651,0.983283,0.171351,5,31,0,493.522,-1.35256,0.809252,2.23939,-1.4316,1.2686,3.90452,-0.567992,-0.539866,-0.972596,-0.593472,-2.04707
-489.405,0.849923,0.171351,4,31,0,496.269,-1.63882,1.35473,2.50713,-1.59759,1.56782,4.56611,-0.869755,-0.732219,-2.63938,-0.870015,-0.985286
-488.56,0.937792,0.171351,5,31,0,495.407,-1.44441,1.29519,1.92621,-1.37236,1.16641,4.29203,-0.791187,-0.21904,-2.05234,-0.594279,-1.13377
-490.907,0.817314,0.171351,4,31,0,494.601,-1.5302,1.47584,2.33342,-1.67896,0.94582,4.26239,-0.65119,-0.617563,-2.24835,-0.156586,-1.25301
-490.301,0.985269,0.171351,5,31,0,496.3,-1.03176,0.219308,2.0732,-1.42726,0.742262,4.05267,-0.198757,0.223059,-1.25742,-0.478831,-1.83227
-488.514,0.992046,0.171351,5,31,0,494.065,-1.47483,0.922091,2.0195,-1.46426,0.944203,3.40537,-0.524746,0.355593,-0.737105,-0.611766,-1.44544
-486.999,0.928761,0.171351,5,31,0,492.155,-1.23983,1.18965,2.05118,-1.68502,1.16404,4.21566,-0.774983,-0.564998,-1.76484,-0.276379,-1.40695
-486.708,0.996068,0.171351,5,31,0,489.785,-1.75267,0.856688,2.42736,-1.36245,1.39509,3.9098,-0.555985,-0.222626,-1.41173,-0.970879,-1.5782
-491.332,0.825799,0.171351,4,15,0,496.2,-1.38772,1.10265,2.23137,-1.49525,1.44072,3.54371,-0.730714,-0.618712,-1.81079,-1.26201,-0.979485
-492.127,0.997199,0.171351,4,31,0,495.359,-1.5428,0.702051,1.72277,-1.28216,0.955113,3.78928,-0.337759,-0.123505,-0.976414,0.0387194,-1.59962
-493.074,0.86244,0.171351,4,15,0,501.036,-1.52594,0.704623,2.27756,-1.21509,0.892907,3.5787,-0.0280319,-0.365626,-1.32598,-0.465684,-1.45135
-491.118,0.997533,0.171351,5,31,0,496.547,-1.05815,0.456077,2.25087,-1.70244,0.72603,3.1011,-0.343468,0.0814745,-0.75547,-0.550044,-1.30888
-493.351,0.844518,0.171351,5,31,0,500.881,-1.31467,0.486807,2.37056,-1.45058,1.34372,3.8416,0.278351,-0.332222,-1.26415,-1.46729,-1.95726
-490.568,0.699645,0.171351,4,15,0,501.286,-1.6317,0.933701,2.08858,-1.47487,1.54595,3.94114,0.0411696,-0.134173,-1.14958,-0.96738,-1.72355
-487.348,1,0.171351,5,31,0,492.113,-1.19891,0.485055,2.22175,-1.53735,1.211,3.67006,-0.512632,-0.0568885,-1.04665,-0.678381,-1.54229
-485.886,0.993936,0.171351,3,15,0,491.08,-1.27425,0.612745,2.2227,-1.53445,1.01772,3.65785,-0.537492,0.0555745,-0.87423,-0.854311,-1.73983
-491.145,0.738241,0.171351,4,15,0,497.538,-1.13329,0.656014,1.62964,-1.14331,0.874476,3.84396,-0.322572,-0.139253,-1.52121,-0.0518964,-0.8133
-487.465,0.999087,0.171351,4,15,0,493.984,-1.09499,0.786377,1.81065,-1.57439,0.834585,3.52247,0.0564188,-0.330211,-1.06858,-0.424856,-1.62714
-487.755,0.945486,0.171351,4,15,0,493.14,-1.04812,0.779387,1.73834,-1.61906,0.797528,3.66622,0.00252344,-0.342285,-1.03179,-0.479831,-1.67761
-486.097,0.963915,0.171351,5,31,0,494.801,-1.61973,1.28824,2.35519,-1.34258,1.1692,3.65751,-0.992844,-0.251034,-1.5192,-0.699,-0.912729
-486.776,0.95052,0.171351,5,31,0,490.78,-1.23676,1.01523,1.85068,-1.40423,1.00495,2.81594,-0.559968,-0.539469,-0.398591,-0.214974,-1.27267
-487.206,0.841243,0.171351,4,15,0,490.678,-1.28504,1.13946,2.02922,-1.5879,1.03039,2.84439,-0.928139,-0.250508,-0.961175,-0.38488,-0.880844
-490.259,0.943963,0.171351,5,31,0,494.316,-1.70496,1.6204,2.28495,-1.29834,1.57918,4.38358,-0.903698,-1.084,-2.01632,-0.740301,-1.32276
-489.349,0.904725,0.171351,5,31,0,494.939,-1.46126,1.56637,2.20112,-1.79151,1.60393,3.87084,-1.1584,-0.89358,-1.93079,-0.472539,-1.10733
-494.886,0.90642,0.171351,4,15,0,502.064,-1.55247,1.27046,2.20373,-1.34152,1.11066,5.40403,-0.529441,-0.534309,-3.103,-0.942948,-1.80669
-492.689,0.764346,0.171351,4,31,0,503.794,-2.12171,1.16539,2.54636,-1.28042,1.85294,4.64295,-0.531991,-0.527524,-1.5891,-0.867654,-1.45605
-491.412,0.941328,0.171351,5,31,0,499.643,-1.004,0.939144,1.54075,-1.69538,1.03529,3.31381,-0.353974,-0.38405,-1.46049,0.257582,-0.639112
-490.257,0.938614,0.171351,5,31,0,495.803,-1.21232,0.887724,1.8362,-1.50896,0.545818,3.68828,-0.627016,-0.180059,-1.35829,-0.275776,-1.03877
-487.992,0.987204,0.171351,5,31,0,494.725,-1.38157,1.15732,2.16298,-1.70387,1.36837,3.41309,-0.722453,-0.13542,-1.30847,-0.91934,-1.30374
-489.458,0.964755,0.171351,4,15,0,493.179,-1.40588,1.24574,2.23279,-1.78834,1.43457,3.22615,-0.96024,-0.539365,-0.83523,-0.346096,-1.35251
-490.617,0.973668,0.171351,4,31,0,495.518,-1.21583,1.43014,1.97664,-1.76314,0.683741,3.88177,-0.808084,-0.384092,-1.10531,-0.148935,-1.71565
-489.603,0.988463,0.171351,4,31,0,496.385,-1.69393,0.852143,2.40573,-1.4065,1.18758,3.85673,-0.957369,-0.0951994,-1.04123,-0.638294,-0.904535
-490.375,0.997252,0.171351,5,31,0,494.171,-1.12501,0.995172,1.38562,-1.67651,1.11835,3.33447,-0.378557,-0.691497,-1.11332,0.236782,-1.19947
-489.004,0.86463,0.171351,5,63,0,496.795,-1.96622,1.15502,2.67718,-1.50149,1.54086,3.91044,-0.870775,-0.354646,-1.51872,-0.79625,-1.5483
-485.261,0.909165,0.171351,4,31,0,492.527,-1.34431,1.24663,1.98142,-1.43587,1.25777,3.64158,-0.663653,-0.643734,-1.34734,-0.606543,-1.54605
-488.091,0.974419,0.171351,4,15,0,492.054,-1.90863,1.09137,2.52687,-1.33,1.40752,3.59112,-0.968571,-0.0748425,-0.922677,-0.807257,-1.17786
-486.216,0.891092,0.171351,5,31,0,494.47,-1.26738,1.09985,1.94692,-1.68631,1.03289,3.19384,-0.417449,-0.369711,-0.791173,-0.599924,-1.48415
-487.313,0.893574,0.171351,4,31,0,490.502,-1.44691,1.36123,2.01653,-1.64936,1.5859,3.91249,-0.850337,-0.662441,-1.47276,-0.560357,-1.07993
-485.99,1,0.171351,5,31,0,491.435,-1.32193,0.791407,1.86034,-1.63814,1.2341,3.47047,-0.274261,-0.223618,-0.699663,-0.700733,-1.66723
-485.916,0.993621,0.171351,4,15,0,487.881,-1.23501,0.553388,2.04149,-1.43434,1.20649,3.41196,-0.281999,-0.350198,-0.935198,-0.772808,-1.33716
-486.555,0.934052,0.171351,4,15,0,490.868,-1.2156,0.568515,2.09985,-1.45038,1.23674,3.28101,-0.185896,-0.376035,-0.89121,-0.752551,-1.45115
-488.035,0.71198,0.171351,4,15,0,494.835,-1.57755,0.687754,2.29074,-1.43572,1.28396,3.65659,-0.667211,-0.0150213,-1.32272,-0.831189,-0.949442
-486.813,0.974317,0.171351,4,31,0,490.735,-1.42581,0.832668,2.11788,-1.40412,1.2415,3.48305,-0.51911,-0.104781,-0.833081,-1.08011,-1.71375
-488.702,0.866327,0.171351,4,31,0,495.689,-1.18341,1.09452,1.8348,-1.79557,1.04512,3.28948,-0.796033,-0.628325,-0.691289,-0.146783,-0.935646
-489.689,0.970287,0.171351,4,15,0,493.247,-1.132,1.28173,1.81669,-1.90043,1.2076,3.11277,-0.717047,-0.440712,-1.16811,-0.269736,-0.798911
-489.505,0.872336,0.171351,5,31,0,495.365,-1.21454,0.438657,1.9723,-1.20149,0.823432,3.86486,-0.504068,0.244428,-1.11907,-0.295243,-1.33969
-491.985,0.930831,0.171351,5,31,0,498.597,-0.627878,0.78348,1.09119,-1.85307,0.783337,3.0703,-0.324253,-0.432489,-1.05635,0.158127,-0.682243
-492.617,0.658758,0.171351,5,31,0,500.743,-1.97825,1.03486,2.85649,-1.17868,1.43099,4.04037,-0.595217,0.0969996,-1.43436,-1.39219,-2.00241
-492.717,0.92263,0.171351,5,31,0,498.855,-1.8141,1.29316,2.72932,-1.7257,1.89372,4.45288,-0.977138,-0.801875,-0.995303,-0.845523,-2.31298
-492.102,0.912783,0.171351,4,15,0,496.22,-1.9557,1.77034,2.5559,-1.80189,1.58137,4.30963,-0.89556,-0.828189,-2.01364,-1.09639,-1.88378
-490.837,0.982456,0.171351,4,15,0,497.822,-1.80052,0.794076,2.5256,-1.56184,1.74234,4.15769,-0.916512,-0.267407,-0.936735,-0.898125,-2.03332
-491.408,0.78249,0.171351,5,31,0,497.516,-1.00897,0.730391,1.86369,-1.71453,1.54334,4.25092,-0.0814024,-0.612338,-1.56468,-1.17086,-1.91922
-487.489,0.911072,0.171351,5,31,0,496.45,-1.2767,1.09624,1.73923,-1.61915,0.827298,3.51203,-0.245085,-0.322345,-1.40346,-0.00650726,-1.05881
-487.285,0.94717,0.171351,5,31,0,491.693,-1.5647,1.64968,2.32954,-1.57493,1.40189,3.47801,-1.22869,-0.758385,-1.50192,-0.469476,-0.835605
-487.796,0.912774,0.171351,4,31,0,491.394,-1.34081,1.38204,2.04788,-1.69837,0.828853,3.39903,-1.07445,-0.355453,-1.42529,-0.238016,-1.14002
-488.749,0.885364,0.171351,4,15,0,493.193,-1.27532,1.59634,2.01156,-1.71067,0.65762,3.53986,-1.0766,-0.297349,-1.459,-0.249078,-1.288
-490.03,0.780857,0.171351,4,15,0,494.803,-1.33704,1.3486,2.06377,-1.68089,1.1483,3.76943,-0.971188,-0.866108,-1.3612,0.117076,-0.758677
-489.239,0.956319,0.171351,5,31,0,494.854,-1.41722,0.372273,2.10431,-1.48087,1.32737,4.38862,0.0603807,-0.177992,-1.13931,-0.77343,-1.7167
-490.379,0.981308,0.171351,4,31,0,494.27,-1.57672,0.657622,1.91934,-1.52873,1.76119,4.40585,-0.181107,-0.223997,-1.74413,-0.767891,-1.52536
-491.852,0.948033,0.171351,4,15,0,496.924,-1.47327,1.32198,2.12226,-1.34381,1.59506,3.06336,-0.472973,-0.983825,-0.863847,-0.877655,-2.04801
-491.718,0.981064,0.171351,4,15,0,499.034,-1.2477,0.995035,2.19881,-1.71592,1.13474,4.41401,-0.664363,-0.0378657,-1.9172,-1.29,-1.43218
-493.012,0.955204,0.171351,4,15,0,498.878,-1.83196,1.14892,2.19151,-1.45066,1.60925,4.21948,-0.349677,-0.899369,-0.92738,-0.31908,-2.53178
-486.638,0.991104,0.171351,4,15,0,496.519,-1.85708,1.26682,2.4067,-1.48375,1.42247,3.8647,-0.625698,-0.375449,-1.06304,-0.728295,-1.8665
-488.262,0.987285,0.171351,4,31,0,492.374,-1.0287,0.274391,1.90295,-1.38318,1.07616,3.1155,-0.10212,0.0759011,-0.415488,-1.01508,-1.50765
-488.553,0.928062,0.171351,4,15,0,494.288,-1.06691,0.648023,1.70086,-1.414,0.854761,2.74286,-0.12101,0.120915,-0.552275,-0.687344,-1.31955
-492.152,0.793026,0.171351,5,31,0,495.191,-0.984134,0.61246,1.60423,-1.4292,0.971619,2.86738,-0.00661241,0.271002,-0.75234,-0.699889,-1.35822
-492.184,0.975433,0.171351,5,31,0,495.761,-1.22441,0.597755,2.00345,-1.54081,0.930695,3.39491,-0.64251,0.412294,-0.745305,-0.0303707,-1.49605
-493.261,0.957028,0.171351,3,15,0,499.661,-1.11799,0.190008,1.8992,-1.53212,0.796681,3.71028,-0.513116,0.0191085,-0.614071,-0.0164175,-1.1924
-488.842,0.991149,0.171351,4,15,0,497.128,-1.16085,0.767513,1.88985,-1.36353,0.69614,3.71245,-0.310334,-0.00176074,-1.49234,-0.700317,-1.75451
-490.129,0.980492,0.171351,4,31,0,496.891,-1.14123,0.722837,1.854,-1.37473,0.705042,3.49771,-0.0377753,0.235605,-1.29388,-0.835954,-1.60198
-494.276,0.731091,0.171351,4,15,0,497.138,-1.15414,0.634739,1.79231,-1.2787,0.707002,3.42003,-0.0945119,0.243542,-1.5474,-0.888048,-1.64081
-492.619,0.996957,0.171351,4,15,0,498.432,-1.55658,0.844045,2.38722,-1.6358,1.54512,3.5146,-0.843751,-0.529587,-0.704643,-0.180525,-1.4277
-486.68,0.99347,0.171351,4,15,0,494.488,-1.44828,1.4212,1.94888,-1.40399,1.12929,3.46484,-0.596176,-0.452101,-1.32912,-0.593823,-1.30511
-487.914,0.987197,0.171351,4,23,0,492.221,-1.35394,1.11044,2.03538,-1.80991,1.17069,4.33826,-0.849157,-0.213632,-1.95714,-0.455783,-0.821957
-485.62,0.968275,0.171351,4,31,0,490.881,-1.34465,1.09228,1.94718,-1.52403,0.95463,3.5999,-0.605499,-0.210104,-1.73055,-0.43437,-0.658824
-486.222,0.978814,0.171351,4,31,0,489.256,-1.25209,1.16268,1.92571,-1.48928,1.11196,3.95536,-0.818322,-0.339494,-1.99497,-0.512495,-0.774285
-486.62,0.66404,0.171351,5,31,0,492.537,-1.51525,1.43065,2.03097,-1.40629,1.28694,3.6958,-0.998049,-0.688637,-1.85422,-0.567834,-0.842446
-492.1,0.860641,0.171351,5,31,0,494.605,-2.055,1.14973,2.62838,-1.4169,1.52915,3.85801,-0.462796,-0.425478,-1.42852,-0.953603,-2.13606
-487.92,1,0.171351,5,31,0,494.973,-1.63711,1.44611,2.15306,-1.73921,1.30678,3.88773,-0.643019,-0.766049,-1.92996,-0.378456,-1.00243
-490.273,0.996592,0.171351,5,31,0,492.584,-1.4632,1.3965,2.10186,-1.5836,1.59557,4.28514,-0.724311,-1.03631,-1.61267,-0.658767,-2.37435
-492.154,0.805748,0.171351,5,31,0,497.512,-1.09241,0.934222,1.73663,-1.43489,0.756641,2.52798,-0.0927226,-0.381232,-0.156363,-0.292823,-1.66646
-488.985,0.996222,0.171351,4,15,0,497.36,-1.44888,0.734856,2.30367,-1.41891,0.882068,3.56756,-1.03605,0.387137,-0.890594,-0.331317,-0.971461
-495.588,0.937827,0.171351,4,31,0,498.783,-1.06946,0.452127,1.76454,-1.61434,1.686,4.4383,0.669739,-0.665426,-1.68405,-1.2958,-2.54212
-485.297,0.998695,0.171351,5,31,0,498.058,-1.3205,0.693049,2.16345,-1.61549,1.03543,3.49141,-0.627704,0.0381808,-0.772318,-0.58301,-1.32788
-488.226,0.873583,0.171351,4,23,0,491.593,-1.11216,0.816027,1.81707,-1.49102,1.16995,3.78241,0.0433928,-0.410122,-1.27969,-0.973219,-1.74505
-490.872,0.859376,0.171351,4,15,0,495.049,-1.23596,0.431123,2.01246,-1.73081,1.43623,3.68492,-0.210289,-0.190219,-0.757292,-0.33079,-1.76927
-491.346,0.976458,0.171351,3,15,0,495.922,-1.31844,1.24212,2.09275,-1.58743,1.00393,3.55899,-0.37729,-0.283476,-1.09812,-1.05218,-1.26406
-492.507,0.799418,0.171351,3,15,0,499.967,-1.08264,0.62774,2.00717,-1.84248,1.06243,3.84612,-0.504531,0.193946,-1.54819,-0.329045,-1.5611
-489.812,0.989496,0.171351,4,15,0,495.798,-1.14962,0.470496,1.94682,-1.76208,0.871549,4.27681,-0.179909,0.38414,-1.03206,-0.483839,-1.70126
-490.983,0.977955,0.171351,5,31,0,494.833,-1.58418,1.29874,1.93284,-1.24432,1.30848,3.03403,-0.869464,-0.970833,-1.06113,-0.216664,-0.264398
-487.192,0.99073,0.171351,5,31,0,495.075,-1.47841,1.11911,2.13379,-1.53068,1.44287,3.74636,-0.329746,-0.790318,-1.12926,-1.05045,-1.94922
-485.878,0.978116,0.171351,4,15,0,488.924,-1.47031,0.824328,2.14517,-1.48784,1.6458,3.52997,-0.268868,-0.544739,-0.816116,-0.929281,-1.58099
-486.718,0.976522,0.171351,5,31,0,489.197,-1.41863,0.858567,1.93016,-1.49532,1.51413,3.49856,-0.559427,-0.411692,-0.71505,-0.678515,-1.60859
-487.113,0.991963,0.171351,4,15,0,490.5,-1.47317,1.05374,1.99461,-1.26891,1.23262,3.02404,-0.627648,-0.273509,-0.909582,-0.814733,-1.07121
-486.453,0.961782,0.171351,5,31,0,489.932,-1.57629,1.32126,2.03107,-1.57705,1.31813,4.23347,-0.505071,-0.449253,-1.59301,-0.545499,-1.58652
-487.277,0.962725,0.171351,5,31,0,489.76,-1.35667,0.71137,2.09337,-1.44946,1.26293,4.30638,-0.271566,-0.303867,-1.65175,-0.474774,-1.81331
-486.349,0.956176,0.171351,4,15,0,489.832,-1.56977,0.781755,2.1132,-1.42225,1.162,3.91142,-0.304891,-0.306702,-1.34442,-0.627989,-1.54682
-487.239,0.991446,0.171351,5,31,0,491.99,-1.24729,1.32427,1.96138,-1.84995,1.3741,3.80827,-0.543616,-0.8513,-1.3563,-0.659414,-1.554
-486.972,0.97038,0.171351,4,31,0,489.992,-1.68642,1.50957,2.31874,-1.4288,1.39599,3.94266,-1.21562,-0.571586,-1.74721,-0.432091,-0.883398
-489.876,0.921339,0.171351,5,31,0,493.795,-1.0377,0.316762,1.87415,-1.49778,0.912539,3.8865,0.106886,0.217561,-1.48966,-1.06533,-1.45291
-488.994,0.995516,0.171351,5,31,0,492.111,-1.29183,1.4554,2.06961,-1.4522,0.923781,2.68144,-0.854238,-0.614649,-0.731178,-0.489133,-1.25987
-494.495,0.97284,0.171351,4,15,0,499.239,-1.35603,1.32034,1.49682,-1.3484,1.5695,3.0727,-0.558364,-1.37856,-1.39448,0.189836,-0.403928
-489.623,0.997311,0.171351,4,15,0,497.523,-1.21932,1.52894,1.61188,-1.42623,0.808317,3.49647,-0.546959,-0.827851,-2.26187,0.0951176,-0.816556
-488.22,0.814263,0.171351,5,31,0,494.629,-1.33985,0.962748,2.24406,-1.6574,1.0721,3.01268,-0.62371,0.092491,-0.700446,-0.894152,-1.48706
-487.856,0.876122,0.171351,4,15,0,495.345,-1.43295,0.863106,2.06199,-1.23956,0.969126,3.83278,-0.790984,-0.0947028,-1.47784,-0.295116,-1.54532
-490.849,0.95272,0.171351,4,15,0,494.327,-1.42488,1.14787,1.97657,-1.19959,0.834922,3.83999,-0.422859,-0.00651912,-1.82452,-0.74062,-1.10956
-489.574,0.867865,0.171351,4,31,0,495.095,-1.39788,1.19937,2.11915,-1.16892,1.0311,3.40982,-0.578012,-0.324153,-1.75497,-0.610207,-0.9797
-492.059,0.868495,0.171351,5,31,0,497.025,-1.17559,0.975832,2.01043,-1.91821,1.31766,3.50508,-0.386534,-0.333649,-1.26375,-0.870647,-2.01283
-487.727,0.998082,0.171351,4,15,0,495.017,-1.15336,0.899147,2.07998,-1.78699,1.08995,4.07054,-0.280283,-0.283263,-1.31302,-0.831511,-1.71899
-486.358,0.997145,0.171351,5,31,0,491.444,-1.41294,0.922972,1.99241,-1.28089,0.841073,3.54473,-0.781013,0.0298571,-1.37344,-0.351016,-0.972485
-486.052,0.961677,0.171351,5,31,0,490.504,-1.4621,1.30537,2.27556,-1.45378,1.25995,3.38882,-0.925984,-0.593378,-1.06509,-0.735796,-1.62698
-490.624,0.93426,0.171351,5,31,0,495.309,-1.31932,0.470147,2.3303,-1.46711,1.53689,4.42271,-0.392124,-0.0790059,-1.55267,-1.35187,-2.09646
-487.939,0.873488,0.171351,5,31,0,495.6,-1.89146,1.39748,2.61884,-1.46287,1.28533,3.93109,-0.876503,-0.685738,-1.47318,-0.554619,-1.63699
-488.82,0.994247,0.171351,4,31,0,493.01,-1.71396,1.47932,1.98707,-1.25104,1.27135,4.02501,-0.648823,-0.783155,-1.6024,-0.38494,-1.79572
-492.217,0.797817,0.171351,5,31,0,496.695,-1.24915,1.07563,1.49178,-1.55601,1.25905,3.28269,-0.437476,-0.236045,-1.62075,-0.594021,-0.640434
-490.804,0.994105,0.171351,4,15,0,499.815,-1.13612,1.05571,2.12904,-1.42404,0.746233,3.4339,-0.646542,-0.710753,-1.47467,-0.373804,-0.969204
-490.405,0.996788,0.171351,3,15,0,495.673,-1.37137,1.1199,1.6621,-1.26397,1.20786,3.21801,-0.572742,-0.198725,-1.28477,-0.712249,-0.792741
-487.301,0.908237,0.171351,4,31,0,494.986,-1.30332,0.876301,1.68892,-1.26928,1.14632,3.18221,-0.453171,-0.342103,-0.789566,-0.389127,-0.691803
-487.177,0.985854,0.171351,5,31,0,493.688,-1.03741,0.564781,1.89586,-1.57464,0.955266,3.23465,-0.378236,0.126603,-0.447826,-0.697108,-1.88019
-486.617,0.985322,0.171351,4,15,0,488.923,-1.2652,0.386989,2.09405,-1.49896,0.912532,3.41006,-0.352244,0.157307,-0.439546,-0.496152,-1.67746
-487.317,0.905555,0.171351,4,31,0,490.876,-1.11664,1.12915,1.82833,-1.60129,0.928491,3.30574,-0.535192,-0.386034,-0.767988,-0.238289,-1.71811
-486.045,0.980454,0.171351,4,15,0,489.541,-1.35356,0.688879,2.10568,-1.54999,1.22755,3.67904,-0.348067,-0.352537,-1.37063,-0.586986,-1.04831
-484.852,0.969606,0.171351,3,15,0,488.634,-1.36933,1.06336,1.9561,-1.51197,1.16212,3.59521,-0.383639,-0.55486,-1.21244,-0.633731,-1.64986
-486.321,0.936868,0.171351,4,31,0,487.544,-1.20947,0.763602,1.8846,-1.64713,0.951345,3.6917,-0.551571,-0.267994,-1.41461,-0.197862,-0.94107
-488.454,0.808035,0.171351,5,31,0,490.411,-1.26157,1.03099,1.68205,-1.41589,1.08459,2.87797,-0.341147,-0.700534,-0.916206,-0.446892,-1.17242
-489.635,0.966873,0.171351,4,15,0,493.99,-1.0653,0.761106,1.79623,-1.4203,0.823299,3.1931,-0.657311,-0.250999,-0.829218,-0.59672,-1.35839
-489.356,0.999158,0.171351,3,15,0,495.061,-1.08929,0.910813,1.74827,-1.44059,1.1503,2.7802,-0.765852,-0.373305,-0.406613,-0.214534,-1.30074
-491.852,0.985739,0.171351,5,31,0,494.495,-1.06899,0.956878,1.48104,-1.54222,0.590376,2.95591,-0.261078,0.27563,-1.23016,-0.185805,-0.459476
-486.701,0.999207,0.171351,5,31,0,497.854,-1.47653,1.42698,2.2251,-1.59744,1.15555,3.80748,-0.916223,-0.805683,-2.01931,-0.322916,-1.06716
-487.682,0.964182,0.171351,5,31,0,491.14,-1.304,0.918273,1.72708,-1.34196,1.0787,4.02802,-0.375259,-0.0439217,-1.74994,-0.449066,-1.08844
-490.106,0.995391,0.171351,4,15,0,494.166,-1.16923,1.29246,1.96446,-1.78182,0.514807,3.11967,-1.17183,0.0545193,-0.83647,-0.0634405,-1.08943
-489.524,0.998844,0.171351,5,31,0,493.327,-1.35461,1.17183,1.73194,-1.09919,1.24933,3.31521,-0.521661,-0.616113,-1.55357,-0.512391,-0.682822
-492.571,0.927737,0.171351,5,31,0,498.69,-1.43756,1.41753,1.93283,-1.2883,0.543395,3.49975,-1.08216,-0.500514,-1.35233,0.590365,-0.565638
-489.296,0.974193,0.171351,4,15,0,497.097,-1.18455,1.23525,1.79958,-1.48106,1.05307,3.23725,-0.693853,-0.64211,-1.34479,-0.328749,0.00769991
-487.756,0.899452,0.171351,4,31,0,499.508,-1.1919,0.641881,2.09106,-1.6949,1.10106,3.07273,-0.654471,-0.0378819,-0.748524,-0.480496,-1.06018
-490.681,0.977006,0.171351,5,31,0,494.49,-0.990407,0.424282,2.22756,-1.70276,0.849657,3.18777,-0.589989,0.0443652,-0.54305,-0.415136,-1.24948
-490.005,0.939628,0.171351,4,15,0,494.909,-1.43478,1.00987,2.11013,-1.64607,0.895284,3.38599,-0.81778,0.315462,-0.528622,-0.747594,-1.36934
-490.594,0.945325,0.171351,5,31,0,498.284,-1.29296,1.00963,1.5567,-1.35493,1.27386,4.28337,-0.160298,-0.60586,-1.57498,-0.441186,-1.35491
-487.945,0.983255,0.171351,5,31,0,495.581,-1.49259,1.15979,1.99693,-1.48671,1.02928,4.17821,-0.502728,-0.152749,-1.56052,-0.381629,-1.15901
-493.536,0.758178,0.171351,5,31,0,498.007,-1.03414,0.639409,2.12302,-1.80706,0.813803,3.65792,-0.835047,0.0729955,-1.34671,-0.721606,-1.49872
-491.498,0.973188,0.171351,4,31,0,499.066,-1.56511,1.22967,1.92477,-1.45203,0.983074,3.20408,-0.573092,-0.89056,-1.10346,0.117064,-0.974067
-496.333,0.770586,0.171351,4,15,0,499.563,-1.5082,1.52459,1.93953,-1.47038,1.10423,3.20288,-0.460449,-0.890667,-1.07358,0.250644,-0.631915
-486.026,0.942608,0.171351,5,31,0,499.058,-1.45654,1.46679,2.03002,-1.37077,1.0289,3.43026,-0.940169,-0.675167,-1.41773,-0.0714418,-1.07171
-485.808,0.799786,0.171351,5,63,0,492.49,-1.79576,1.12429,2.52127,-1.49772,1.58691,4.01496,-0.736996,-0.38295,-1.49684,-1.06879,-1.33515
-487.825,0.771154,0.171351,5,31,0,491.153,-1.04358,0.75561,2.00721,-1.6527,0.886313,3.70352,-0.627835,-0.0180329,-1.69223,-0.343018,-0.916811
-489.615,0.981094,0.171351,4,15,0,494.633,-1.10155,0.81573,1.62139,-1.3706,0.265177,3.651,-0.600519,0.304362,-1.37284,0.212688,-1.05914
-486.782,0.957766,0.171351,5,31,0,491.5,-1.25823,1.01231,1.89071,-1.74512,1.48766,3.37192,-0.28866,-0.498706,-0.966303,-0.792308,-1.20745
