# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:20:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 4253945772 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.179656
# Diagonal elements of inverse mass matrix:
# 0.0682771, 0.133627, 0.0883122, 0.0290179, 0.109453, 0.253552, 0.130899, 0.129822, 0.293526, 0.123081, 0.216768
-488.971,0.954583,0.179656,5,31,0,493.654,-1.26456,0.821564,1.8136,-1.39246,1.36534,3.65105,0.0216527,-0.353575,-1.30281,-1.20368,-1.69736
-487.732,0.825203,0.179656,4,23,0,496.904,-1.35938,0.727852,1.83757,-1.63636,1.60869,4.12112,-0.0888359,-0.433437,-1.60494,-0.655772,-1.15585
-488.24,0.884158,0.179656,5,31,0,493.975,-1.45257,0.606221,2.31371,-1.52838,1.12662,3.39282,-0.730593,0.0271423,-0.178433,-0.520851,-1.49726
-488.338,0.799827,0.179656,4,31,0,493.03,-1.23824,0.849787,1.91896,-1.65244,0.889239,3.60477,-0.246936,-0.080905,-1.15425,-0.683977,-2.00457
-490.085,0.729767,0.179656,4,15,0,493.915,-1.3572,0.921121,1.8003,-1.63466,1.13631,3.05613,-0.580789,-0.172628,-1.01989,-0.548702,-0.776832
-486.941,0.95459,0.179656,6,95,0,495.189,-1.72044,1.1265,2.3039,-1.6421,1.67832,4.26682,-0.387851,-0.319491,-1.57412,-1.21957,-1.71437
-487.185,0.938703,0.179656,5,31,0,492.147,-1.28209,0.919716,1.96665,-1.68215,1.14406,3.54284,-0.659266,-0.475261,-1.35739,-0.0818632,-0.793321
-486.564,0.970338,0.179656,4,15,0,491.719,-1.54116,1.71765,2.11666,-1.50291,1.105,3.55904,-0.912363,-0.939628,-1.74975,-0.298507,-0.962146
-487.909,0.781931,0.179656,5,31,0,493.4,-1.08151,0.562345,1.95241,-1.56095,1.1063,3.77966,-0.369495,0.206181,-1.11015,-1.00747,-1.31322
-490.219,0.882957,0.179656,4,31,0,498.063,-1.81125,1.44211,2.25693,-1.74062,1.61843,4.94209,-0.522307,-0.749092,-2.16757,-0.658949,-2.37813
-485.243,1,0.179656,5,31,0,491.387,-1.16688,0.877305,1.84726,-1.39248,0.811576,3.3212,-0.643113,-0.0897238,-0.892813,-0.306009,-1.37616
-486.443,0.894914,0.179656,4,15,0,487.835,-1.11224,0.637209,1.8938,-1.65024,0.811813,3.20565,-0.398524,0.060876,-0.779618,-0.370395,-0.774608
-488.393,0.934743,0.179656,4,15,0,492.277,-0.998326,0.420445,1.76375,-1.52017,1.00489,3.09628,-0.209376,0.0440124,-1.14249,-0.52452,-0.602634
-490.078,0.946553,0.179656,3,15,0,494.461,-0.958354,0.35989,1.96103,-1.54971,1.03082,3.10028,-0.441329,-0.249997,-0.669986,-0.438378,-0.777067
-492.113,0.983226,0.179656,5,47,0,494.64,-1.10444,0.906856,1.97868,-1.44871,0.69846,3.71913,-0.817658,-0.664312,-1.36697,0.292647,-1.26679
-497.803,0.946934,0.179656,3,7,0,500.273,-1.44173,1.69558,1.3996,-1.45754,0.817585,4.06645,-0.452337,-0.438963,-2.21407,0.2295,-1.35594
-493.384,0.996551,0.179656,5,31,0,504.096,-1.49909,0.87456,2.49739,-1.63419,1.91603,3.45523,-0.585686,-0.997132,-0.336043,-1.13996,-1.89775
-489.229,0.949656,0.179656,4,15,0,496.685,-1.58882,0.942371,1.98433,-1.57485,1.27355,4.08311,-0.0727127,-0.227439,-1.03045,-0.871869,-1.7582
-491.969,0.991542,0.179656,4,23,0,493.956,-1.53738,1.16626,2.63332,-1.58259,1.34044,4.21191,-1.28414,-0.550335,-1.3886,-0.897763,-1.42203
-494.104,0.974689,0.179656,4,15,0,498.483,-1.87351,1.68005,2.41832,-1.82696,1.47528,4.97985,-0.707422,-0.293705,-2.63761,-0.776679,-1.37629
-492.022,0.977736,0.179656,5,31,0,498.967,-2.00889,1.43229,2.35408,-1.43174,1.69924,3.4322,-0.460749,-0.876326,-0.817451,-1.01056,-1.9287
-489.212,0.864116,0.179656,4,15,0,495.324,-1.49837,1.16467,2.19227,-1.51758,1.12755,4.18927,-0.435664,-0.0549341,-1.72008,-0.790851,-1.22809
-488.162,0.993961,0.179656,4,23,0,492.247,-1.50811,0.890197,2.18568,-1.41421,1.32146,3.81184,-0.659576,-0.295568,-1.74952,-0.839029,-1.41637
-490.483,0.876809,0.179656,4,15,0,496.107,-1.44835,1.20171,2.21974,-1.81761,1.42675,2.80925,-0.820546,-0.529669,-0.502924,-0.735988,-1.17303
-486.077,0.983428,0.179656,4,15,0,492.69,-1.62146,1.02167,2.46338,-1.36505,1.39659,3.66958,-0.805985,-0.23358,-1.20372,-0.81147,-1.38492
-490.114,0.837595,0.179656,5,31,0,493.739,-2.07743,1.43815,2.74722,-1.17418,1.70783,4.06362,-0.865991,-0.62081,-1.70566,-0.949109,-1.50181
-492.763,0.895524,0.179656,4,15,0,496.692,-2.00648,1.22245,2.35678,-0.996495,1.89429,4.29872,-0.396409,-0.832379,-2.018,-1.1748,-1.5913
-492.458,0.861805,0.179656,5,31,0,496.118,-1.26642,1.07584,2.31863,-2.00756,1.05909,3.53661,-0.900647,-0.110664,-0.715751,-0.67544,-2.1342
-486.077,0.960159,0.179656,4,15,0,495.087,-1.38578,1.0445,1.83671,-1.62095,1.13987,3.95091,-0.489566,-0.266115,-1.80787,-0.47843,-0.869603
-488.099,0.856793,0.179656,5,31,0,495.08,-1.50508,0.744318,1.98596,-1.66535,1.46341,4.15233,-0.0667899,-0.475715,-1.43148,-0.673655,-2.05604
-487.407,0.941418,0.179656,4,31,0,494.693,-1.34,1.47116,1.78953,-1.47011,1.44043,3.19714,-0.567012,-0.996054,-1.32796,-0.519533,-1.03191
-489.823,0.921482,0.179656,4,31,0,494.73,-1.21027,1.73476,1.93866,-1.61684,1.24943,3.39343,-1.09213,-1.06188,-1.49758,-0.401241,-1.1313
-487.544,0.890776,0.179656,5,31,0,493.637,-1.47433,0.764551,2.33877,-1.44785,1.36137,3.84916,-0.11747,-0.20701,-1.3795,-1.22394,-2.07602
-486.879,0.997611,0.179656,4,31,0,492.521,-1.12018,0.927422,1.48577,-1.57309,1.23653,3.84514,-0.112488,-0.762245,-1.51946,-0.22034,-1.24543
-485.457,0.928528,0.179656,4,15,0,490.299,-1.14886,0.749389,1.88795,-1.51735,0.95141,3.31986,-0.308375,-0.308863,-1.01528,-0.545634,-0.945221
-487.023,0.90893,0.179656,4,15,0,489.62,-1.18158,0.888995,1.91052,-1.71122,1.07207,3.08477,-0.636591,-0.175338,-0.269838,-0.459557,-1.23979
-488.931,0.892793,0.179656,4,15,0,492.047,-1.40445,0.957374,1.89944,-1.21197,1.09438,4.04478,-0.352417,-0.297304,-2.14346,-0.711714,-1.43221
-488.355,0.884497,0.179656,5,31,0,494.127,-0.993865,0.985844,1.68223,-1.92603,1.04027,3.88489,-0.425903,-0.368615,-1.18297,-0.420951,-1.50668
-489.858,0.92935,0.179656,5,31,0,493.797,-1.40607,1.00689,2.05411,-1.24134,0.672839,2.78288,-0.729973,-0.149059,-0.860276,0.0374367,-1.11132
-490.822,0.647804,0.179656,4,15,0,496.006,-1.16124,0.919208,1.86864,-1.79597,1.05443,3.96492,-0.811639,-0.0624765,-1.82044,-0.493064,-1.34295
-489.232,0.999239,0.179656,4,31,0,497.007,-1.0586,0.723394,1.87008,-1.75021,0.694178,2.80412,-0.265608,0.0040742,-0.577242,-0.321178,-0.827399
-488.255,0.955109,0.179656,4,15,0,493.934,-0.968699,0.317543,1.89932,-1.65825,0.75897,2.97005,-0.347899,0.231124,-0.234027,-0.399941,-0.990236
-486.227,0.881677,0.179656,5,31,0,492.18,-1.02823,0.606926,1.58017,-1.58419,0.88026,3.25967,-0.229351,-0.054628,-0.792689,-0.210983,-1.42933
-489.715,0.97318,0.179656,4,31,0,491.775,-1.01998,0.713595,1.49858,-1.57878,0.591519,3.04648,0.0305931,0.0971584,-0.499903,-0.115242,-1.33382
-490.086,0.826159,0.179656,5,31,0,497.423,-1.33949,0.108724,2.08496,-1.50424,1.24127,4.29216,-0.152026,0.248406,-1.29182,-0.939706,-1.73153
-487.776,0.976895,0.179656,4,15,0,491.929,-1.30698,0.573981,1.99568,-1.53995,1.00305,3.85084,-0.0683541,0.0608316,-1.07622,-1.00239,-1.6448
-492.807,0.806029,0.179656,4,15,0,494.957,-1.26478,0.272842,2.17778,-1.63331,1.12334,4.05542,0.0939721,0.216993,-1.25997,-0.488141,-1.63568
-491.007,0.998059,0.179656,5,31,0,496.929,-0.955759,0.520588,1.69476,-1.51804,0.866003,2.82599,-0.33295,0.264095,-0.00876536,-0.703942,-1.82522
-490.521,0.947069,0.179656,5,31,0,496.945,-1.34459,0.576468,2.2221,-1.62823,1.29799,2.81922,-0.557842,-0.316282,-0.234713,-0.448635,-1.13195
-491.283,0.839266,0.179656,5,63,0,496.172,-1.40146,1.14592,1.48356,-1.56084,0.988412,4.18846,-0.464523,-0.399014,-1.65918,0.109096,-1.34021
-489.694,1,0.179656,5,31,0,493.647,-1.15172,1.29341,1.90947,-1.58648,1.17933,3.76653,-0.553488,-1.11026,-2.27548,-0.383102,-0.714301
-489.55,0.615155,0.179656,4,15,0,496.407,-1.45498,1.68533,1.77346,-1.61483,1.04305,4.19911,-0.891303,-0.639843,-1.94141,-0.159267,-0.907983
-490.273,0.986575,0.179656,4,31,0,497.148,-1.42289,1.77202,1.74574,-1.43183,0.853898,3.73331,-0.922242,-0.839998,-2.37523,0.190678,-0.906278
-487.628,0.836765,0.179656,4,15,0,494.19,-1.131,1.04589,1.84906,-1.65287,1.01134,3.12756,-0.388948,-0.117212,-1.03002,-0.613655,-0.816338
-492.577,0.992916,0.179656,5,31,0,497.133,-1.00463,-0.101337,1.55342,-1.67031,1.03782,3.65993,0.313411,0.274851,-0.293336,-0.343621,-2.11625
-491.96,0.992901,0.179656,5,31,0,497.537,-1.43955,1.29233,2.0526,-1.40625,0.778508,3.14154,-0.966346,-0.3895,-1.41891,0.291848,0.0756897
-486.638,0.96739,0.179656,4,15,0,495.418,-1.31484,0.885857,2.13076,-1.6733,0.906757,3.90119,-0.457272,-0.370146,-1.36497,-0.318682,-1.54195
-487.001,0.972465,0.179656,5,31,0,491.528,-1.6623,1.29215,2.44386,-1.50046,1.55035,3.52239,-0.914163,-0.430246,-1.02286,-1.16205,-1.24403
-489.213,0.97468,0.179656,4,15,0,492.035,-1.61013,1.35328,2.23777,-1.41475,1.69955,3.11492,-0.649111,-0.737958,-1.26135,-1.2135,-1.09388
-494.565,0.831029,0.179656,4,15,0,502.162,-1.77829,1.42974,2.53646,-1.95094,1.47856,4.3033,-1.16429,-0.475369,-1.68496,-0.139089,-1.02991
-495.227,0.690602,0.179656,3,7,0,501.5,-1.89907,1.50394,2.49776,-1.92731,1.49808,4.46812,-1.16736,-0.352152,-1.90059,-0.164553,-1.37216
-492.114,0.994939,0.179656,4,15,0,498.228,-1.61844,1.39913,2.56532,-1.32156,1.32681,3.74572,-0.742806,-0.378558,-1.98944,-1.28197,-1.66753
-494.827,0.899711,0.179656,3,15,0,501.056,-1.78284,1.00207,2.77578,-1.24808,1.25172,3.97395,-0.504993,-0.569324,-1.73895,-1.12474,-1.26296
-491.819,0.914628,0.179656,4,31,0,504.37,-1.47768,0.978581,2.19057,-1.40389,1.8747,4.50812,-0.611498,-0.564507,-2.02087,-1.12295,-1.62106
-494.348,0.99651,0.179656,4,15,0,499.22,-1.74829,1.07204,2.39539,-1.44924,0.91393,4.64217,-0.32441,0.102731,-1.57508,-0.465491,-2.57998
-490.338,0.63437,0.179656,4,23,0,502.292,-1.41631,0.912139,2.15593,-1.40211,1.64074,3.86341,-0.752295,-0.455391,-1.86819,-1.11015,-1.04729
-488.735,0.991447,0.179656,4,31,0,497.311,-1.68827,1.13035,2.52837,-1.8803,1.6569,4.19274,-0.603078,-0.592665,-1.55422,-0.83506,-1.54877
-490.798,0.830878,0.179656,5,31,0,493.816,-1.84295,1.69226,2.48626,-1.31639,1.51029,4.27361,-0.994211,-1.05691,-1.69603,-0.796203,-1.4689
-490.576,0.984056,0.179656,4,31,0,494.068,-1.82367,1.59764,2.42623,-1.41945,1.47121,3.43629,-0.908357,-0.743565,-1.33678,-0.412587,-1.79047
-492.725,0.81097,0.179656,3,7,0,498.288,-1.74849,1.79846,2.13949,-1.59348,1.5301,4.09865,-0.939328,-0.831022,-1.15607,-0.674165,-1.51581
-491.665,0.933819,0.179656,4,15,0,496.521,-1.58391,1.41338,2.41271,-1.63879,1.74352,3.86206,-0.461549,-1.28253,-1.79457,-0.647578,-1.43996
-489.425,0.956504,0.179656,5,31,0,496.022,-1.65462,1.52157,2.14948,-1.38653,1.13071,4.58313,-0.827305,-0.45467,-2.77521,-0.31343,-1.20109
-486.173,0.909653,0.179656,4,15,0,491.877,-1.41599,1.01133,2.08192,-1.53856,1.51498,3.88575,-0.504906,-0.620627,-1.8868,-0.824153,-1.21281
-490.285,0.864813,0.179656,4,15,0,491.874,-1.79963,1.39492,2.3056,-1.27893,1.63442,3.23854,-0.679963,-0.588968,-0.786185,-0.732975,-1.66881
-491.3,0.939166,0.179656,5,31,0,496.663,-1.75034,1.95159,2.24883,-1.66688,1.58379,4.6087,-0.971166,-0.972399,-2.58133,-1.00087,-1.11253
-485.734,0.987481,0.179656,4,31,0,496.105,-1.49527,1.19134,2.18893,-1.55847,1.14392,3.62319,-0.84544,-0.0643281,-1.02065,-0.686561,-1.37855
-485.055,0.914229,0.179656,3,7,0,488.11,-1.51579,1.15191,2.29004,-1.43596,1.1078,3.69522,-0.886132,-0.174106,-1.21221,-0.62556,-1.59539
-486.199,0.918584,0.179656,5,31,0,488.29,-1.62487,1.06738,2.28835,-1.66646,1.59086,4.43527,-0.433368,-0.394372,-1.52199,-0.896144,-1.89519
-484.796,0.997295,0.179656,4,31,0,488.67,-1.31197,0.92372,1.97048,-1.45787,1.11824,3.79337,-0.388311,-0.404496,-1.6975,-0.569905,-1.40451
-487.183,0.873697,0.179656,5,31,0,490.025,-1.13325,0.604339,1.68305,-1.66287,0.98598,3.42751,-0.260871,-0.166787,-0.622541,-0.210849,-1.68374
-488.606,0.969483,0.179656,5,31,0,492.023,-1.06661,0.560135,2.05792,-1.55606,0.601611,2.90919,-0.748624,0.282528,-0.425887,-0.457658,-1.26354
-487.91,0.97377,0.179656,5,31,0,494.922,-1.55426,1.43003,1.87663,-1.5108,1.51133,3.09662,-0.638458,-0.978158,-1.2089,-0.372809,-0.789041
-490.936,0.969513,0.179656,5,31,0,498.155,-2.15405,1.74394,2.84586,-1.41472,1.82296,4.72834,-0.915564,-0.811648,-2.12499,-1.44363,-2.07208
-490.605,0.999103,0.179656,4,15,0,493.233,-2.25853,1.49976,2.70958,-1.39626,2.21117,4.45017,-0.714822,-1.15155,-1.90308,-1.15376,-1.54886
-492.677,0.936302,0.179656,5,31,0,499.08,-2.14891,0.988084,3.02506,-1.4058,2.18573,4.56711,-0.9314,-0.541698,-1.53243,-1.49433,-1.84378
-489.435,0.993929,0.179656,4,31,0,499.27,-1.89623,1.18523,2.65368,-1.23921,1.32899,4.34176,-0.765915,-0.114907,-1.84426,-1.19673,-1.83552
-490.615,0.922046,0.179656,3,15,0,498.266,-1.9877,1.03748,2.6116,-1.45396,1.91198,4.38214,-0.894639,-0.619656,-1.41776,-0.719393,-1.52551
-492.54,0.992344,0.179656,4,15,0,494.221,-1.8263,1.72986,2.34722,-1.20855,1.48231,3.34121,-0.797613,-0.776613,-1.71123,-1.19605,-1.15067
-491.446,0.970323,0.179656,4,15,0,498.389,-1.88248,1.21962,2.48792,-1.24013,1.78739,3.57941,-0.815946,-1.03124,-0.939658,-0.492484,-1.6803
-491.38,0.97057,0.179656,5,31,0,497.827,-0.951849,1.07789,1.73753,-1.85955,1.031,4.27678,-0.702365,-0.350679,-2.49985,-0.326687,-0.442389
-488.748,0.841612,0.179656,4,31,0,500.557,-1.24209,0.513628,2.0589,-1.78984,0.993192,3.26632,-0.260403,0.2607,-0.305166,-0.785419,-1.70417
-485.831,0.98815,0.179656,4,15,0,490.36,-1.2458,0.686265,1.90339,-1.38084,1.26591,3.89904,-0.241384,-0.491539,-1.52766,-0.635437,-1.40562
-489.721,0.666238,0.179656,4,15,0,494.098,-1.46363,1.03363,1.81142,-1.42742,1.00655,4.29689,-0.394552,-0.0692437,-2.20402,-0.100308,-1.13763
-488.87,0.889397,0.179656,5,31,0,497.488,-1.09045,1.12671,2.03767,-1.5136,0.439696,3.58558,-1.19461,-0.0458926,-1.5756,0.00390948,-0.967213
-486.558,1,0.179656,4,15,0,489.921,-1.4291,1.35838,2.00387,-1.53395,0.872797,3.10418,-0.928778,-0.20883,-1.07724,-0.15202,-0.773596
-486.941,0.919987,0.179656,5,31,0,489.289,-1.0302,0.540084,1.69333,-1.518,0.987873,3.58768,0.0184164,-0.183473,-1.30705,-0.276215,-1.40226
-487.992,0.84581,0.179656,5,31,0,494.3,-1.24718,1.00585,2.11891,-1.59522,1.00673,3.16542,-0.664281,-0.400903,-0.588005,-0.329297,-0.887025
-485.802,0.777132,0.179656,5,31,0,491.558,-1.39189,0.922021,2.22653,-1.56234,1.32537,3.78812,-0.41269,-0.519258,-1.15115,-0.671388,-1.42641
-491.46,0.716097,0.179656,4,15,0,493.277,-1.49534,1.24907,2.51669,-1.76518,1.39436,3.97884,-0.862142,-0.180554,-0.880777,-0.842394,-1.99785
-487.922,0.854593,0.179656,5,31,0,495.178,-1.5115,1.15232,2.27256,-1.84622,1.3156,4.33246,-0.624194,-0.287411,-1.46325,-0.486228,-1.76446
-491.437,0.901867,0.179656,4,15,0,493.757,-1.25555,0.970965,2.34148,-2.00482,1.15185,3.6537,-0.834325,-0.073855,-1.05216,-0.917882,-1.83451
-490.115,1,0.179656,4,31,0,493.557,-1.40378,1.04675,2.5348,-1.94582,1.24302,4.0315,-0.826529,-0.0205808,-1.07376,-0.86332,-1.74314
-487.726,0.996317,0.179656,4,15,0,492.211,-1.40119,0.83517,2.37932,-1.81418,1.25325,3.88932,-0.747858,0.0454441,-0.879149,-0.981155,-1.91618
-487.548,0.95012,0.179656,5,31,0,491.332,-1.24964,1.10717,1.65242,-1.43817,1.00772,3.76275,-0.249569,-0.708011,-1.90975,0.017968,-0.764584
-488.952,0.923283,0.179656,4,15,0,492.628,-1.23698,1.03799,1.71021,-1.43849,1.07722,3.66758,-0.231555,-0.781731,-2.06076,-0.013999,-0.703605
-488.341,0.999434,0.179656,5,31,0,491.858,-1.57556,0.623124,2.39252,-1.48932,1.3693,3.58584,-0.722812,0.197517,-0.366752,-1.05029,-1.46818
-490.026,0.976635,0.179656,4,31,0,494.013,-1.33108,1.00043,2.1931,-1.64089,1.43929,3.19397,-0.278173,-0.616168,-0.73551,-1.28978,-1.20634
-489.542,0.981754,0.179656,4,15,0,494.122,-1.22777,0.615157,2.08545,-1.47646,1.50856,3.23787,-0.331926,-0.366649,-1.2545,-1.10624,-1.14407
-491.559,0.949696,0.179656,4,31,0,495.623,-0.85461,0.382312,1.59127,-1.4761,0.545099,3.78841,-0.0166077,-0.154363,-0.786159,-0.0410386,-1.66263
-490.682,0.997835,0.179656,4,31,0,494.428,-1.45055,1.14986,2.29856,-1.48023,1.44809,2.81047,-0.87034,-0.596829,-1.24223,-0.82998,-0.531175
-491.372,0.721572,0.179656,4,15,0,497.589,-1.75456,1.00658,1.99316,-1.38737,1.25915,3.63046,-0.530921,-0.445893,-0.920098,-0.354378,-0.750219
-489.573,1,0.179656,4,15,0,495.201,-1.39598,0.748597,2.01229,-1.25441,1.06355,3.60298,-0.484898,-0.142777,-1.87402,-0.613691,-0.945035
-489.053,0.999388,0.179656,5,31,0,492.202,-1.19351,0.859073,1.85986,-1.78845,1.33739,3.37998,-0.346536,-0.428189,-0.754363,-0.970063,-1.03005
-486.743,0.989115,0.179656,5,31,0,491.435,-1.11435,0.717091,1.94835,-1.66673,1.20688,2.99011,-0.585622,-0.271009,-0.564758,-0.480542,-1.17396
-490.707,0.589877,0.179656,3,7,0,495.447,-1.21167,1.03576,1.9018,-1.57444,0.953024,2.92374,-0.102498,-0.16115,-0.684418,-0.837978,-1.11527
-487.78,0.982825,0.179656,4,15,0,493.865,-0.974077,0.655886,2.00882,-1.65612,1.11599,3.10548,-0.340028,-0.161774,-0.754549,-0.911153,-1.39112
-489.605,0.677528,0.179656,5,31,0,495.953,-0.928432,1.07201,1.54917,-1.43983,0.526835,3.30138,-0.794361,-0.17715,-1.86122,-0.148201,-0.323008
-486.998,0.975769,0.179656,4,15,0,491.377,-1.37457,1.02926,1.9826,-1.55296,1.32551,3.22568,-0.65711,-0.43876,-0.486442,-0.314264,-1.51984
-489.123,0.660721,0.179656,5,31,0,495.767,-1.27603,1.07607,1.59353,-1.43141,0.826464,3.77961,-0.663656,-0.260267,-1.97408,-0.128432,-0.297282
-489.692,0.867117,0.179656,5,31,0,493.898,-1.3882,1.31394,1.87833,-1.45913,1.11258,3.29388,-0.59736,-1.11068,-1.46211,-0.329217,-1.04916
-488.984,0.928572,0.179656,5,31,0,495.243,-1.16056,0.821874,1.99966,-1.60602,1.0548,3.95524,-0.620732,0.307821,-1.36049,-0.74603,-1.32104
-486.965,0.975073,0.179656,4,31,0,496.104,-1.46026,1.31442,2.09822,-1.44144,0.774471,3.64517,-0.740561,-0.464842,-1.71534,-0.00612479,-1.01364
-485.686,0.995402,0.179656,4,15,0,491.556,-1.28319,0.769291,2.09189,-1.49476,0.869909,3.53814,-0.423323,-0.0549448,-1.34489,-0.524667,-1.01096
-486.428,0.900852,0.179656,4,31,0,488.886,-1.47876,1.2865,2.15932,-1.46232,1.13425,3.24295,-1.1258,-0.320273,-0.836914,-0.339377,-1.2636
-487.522,0.752553,0.179656,5,31,0,491.538,-1.24074,1.02669,1.767,-1.54651,0.784371,2.96652,-0.464885,0.0292547,-0.917708,-0.44112,-0.848109
-488.247,0.901189,0.179656,4,15,0,493.57,-0.884109,0.658834,1.76054,-1.54309,0.593077,3.46857,-0.374712,0.282483,-0.96527,-0.391495,-1.62251
-486.604,0.972717,0.179656,5,31,0,492.084,-1.54762,1.36445,2.37024,-1.42724,1.27199,3.95592,-1.03263,-0.59483,-1.50908,-0.515022,-1.39075
-492.847,0.944631,0.179656,4,15,0,496.65,-1.53778,1.57537,2.46267,-1.70303,1.07633,3.93351,-1.39621,0.120192,-2.02744,-0.628031,-0.988549
-492.068,0.991577,0.179656,5,31,0,497.546,-1.69195,0.871029,2.1118,-1.38135,1.77544,3.56774,-0.537495,-0.728347,-0.286609,-0.882414,-1.93253
-489.721,0.855371,0.179656,4,15,0,496.498,-1.617,0.977016,2.28276,-1.57975,1.88268,3.40165,-0.137172,-0.848561,-1.22316,-1.08802,-1.43314
-488.891,0.801846,0.179656,5,31,0,497.044,-1.08182,1.04652,1.67706,-1.66448,0.64337,4.24178,-0.650825,-0.20346,-1.55355,0.0639154,-1.34348
-486.481,0.852295,0.179656,4,31,0,493.278,-1.48853,1.38667,2.27136,-1.52627,0.878227,4.03824,-0.930104,-0.438874,-1.95738,-0.431374,-1.18997
-488.113,0.870435,0.179656,5,31,0,493.612,-1.29018,0.643747,2.24846,-1.58611,1.06639,3.36462,-0.696336,0.23447,-0.641444,-0.482411,-1.67904
-485.368,0.98511,0.179656,5,31,0,490.9,-1.40787,1.17763,1.99147,-1.32832,1.29884,3.54612,-0.598222,-0.746796,-1.50156,-0.493094,-0.972686
-486.272,0.985817,0.179656,5,31,0,488.991,-1.54659,0.949667,2.3374,-1.77754,1.44552,4.32819,-0.505621,-0.286287,-1.47798,-0.78622,-1.73872
-486.022,0.865675,0.179656,5,31,0,492.706,-1.37325,0.830594,2.09541,-1.37363,1.28064,3.30778,-0.44735,-0.446071,-1.16338,-0.900131,-1.20139
-488.37,0.86761,0.179656,4,15,0,490.397,-1.32974,0.988602,2.1956,-1.42991,1.16299,3.5085,-0.451931,-0.358525,-0.997328,-0.94951,-1.08049
-491.099,0.973971,0.179656,4,15,0,494.056,-0.988416,0.222551,1.68317,-1.45847,0.599585,2.79226,-0.0474193,0.256729,-0.373008,-0.283503,-1.57625
-489.197,0.994648,0.179656,4,31,0,496.151,-1.05949,0.646887,1.78172,-1.54323,1.01131,2.83817,-0.528613,-0.116965,-0.905905,-0.695231,-0.479155
-492.133,0.980242,0.179656,4,15,0,497.218,-1.45309,1.2716,1.67479,-1.4348,0.95784,2.66287,-0.824745,-0.243531,-0.531056,-0.0594667,-0.813629
-491.277,0.999805,0.179656,5,31,0,497.177,-1.53574,1.39402,1.69232,-1.67008,1.08508,4.40222,-0.587704,-0.541156,-2.23641,-0.160078,-0.774209
-490.769,0.968343,0.179656,4,15,0,495.98,-1.10974,1.36388,2.11206,-1.75321,1.0486,3.94775,-1.04721,-0.890024,-1.85196,-0.274705,-1.57925
-491.052,0.989895,0.179656,4,31,0,494.714,-1.79426,1.5442,2.10001,-1.58777,1.44125,4.60262,-0.609513,-0.463049,-2.63362,-0.544692,-0.804828
-492.071,1,0.179656,4,15,0,495.757,-1.93025,2.06367,2.6865,-1.43037,1.54569,3.39567,-1.3837,-1.20807,-1.33112,-0.750813,-1.64242
-489.029,0.792897,0.179656,5,31,0,497.481,-1.94786,1.14822,2.54066,-1.61744,2.13407,4.17565,-0.550045,-0.607505,-1.46346,-1.33651,-1.4199
-489.261,0.996626,0.179656,5,31,0,491.611,-0.919215,0.578469,1.6391,-1.45544,0.512393,3.57319,-0.41891,0.126859,-1.76663,-0.0659204,-0.390438
-488.545,0.962899,0.179656,4,15,0,493.518,-1.00338,0.697981,1.43705,-1.37655,0.650664,3.90517,-0.0747034,-0.171319,-1.42132,-0.00775089,-1.54282
-489.532,0.983046,0.179656,5,31,0,492.863,-0.929709,0.711419,1.43054,-1.29386,0.627516,3.24293,-0.0262393,-0.458727,-1.4226,0.151475,-1.00268
-491.226,0.832037,0.179656,5,31,0,496.888,-1.73827,1.3663,2.64368,-1.67127,1.37137,4.18204,-1.02094,-0.0822983,-1.217,-1.33116,-2.29027
-493.155,0.777901,0.179656,3,7,0,498.857,-1.66028,1.16797,2.7714,-1.64076,1.24711,4.13963,-0.767279,-0.654275,-1.12836,-1.13595,-2.20947
-493.015,0.986847,0.179656,5,31,0,499.771,-1.3699,0.757309,2.03054,-1.50292,1.44048,4.48667,-0.158136,-0.667167,-1.83463,-1.20083,-1.23831
-489.308,0.978298,0.179656,3,7,0,495.738,-1.43315,0.891539,1.84082,-1.50667,1.59936,4.06857,-0.0445835,-0.701203,-1.98408,-0.867753,-1.7194
